,:ID,:LABEL,name
2034,Q22321223,Molecular Function,L-arabinokinase activity
2035,Q22321235,Molecular Function,diphosphate-purine nucleoside kinase activity
2036,Q22321255,Molecular Function,undecaprenol kinase activity
2037,Q22321256,Molecular Function,all-trans undecaprenol kinase activity
2038,Q22321262,Molecular Function,kanamycin kinase activity
2039,Q22321276,Molecular Function,histone kinase activity (H2A-S121 specific)
2040,Q22321315,Molecular Function,N2-acetyl-L-aminoadipate kinase activity
2041,Q22321331,Molecular Function,phosphatidylglycerol-membrane-oligosaccharide glycerophosphotransferase activity
2042,Q22321339,Molecular Function,alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase activity
2043,Q22321367,Molecular Function,protein-N(PI)-phosphohistidine-galactitol phosphotransferase system transmembrane transporter activity
2044,Q22321373,Molecular Function,protein-N(PI)-phosphohistidine-galactosamine phosphotransferase system transporter activity
2045,Q22321375,Molecular Function,protein-N(PI)-phosphohistidine-sucrose phosphotransferase system transporter activity
2046,Q22321386,Molecular Function,protein-phosphocysteine-mannosylglycerate-phosphotransferase system transporter activity
2047,Q22321387,Molecular Function,protein-phosphocysteine-D-fructose-phosphotransferase system transporter activity
2048,Q22321389,Molecular Function,protein-phosphocysteine-N-acetylmuramate phosphotransferase system transporter activity
2049,Q22321391,Molecular Function,protein-phosphocysteine-N-acetylglucosamine phosphotransferase system transporter activity
2050,Q22321399,Molecular Function,3-phosphoglyceroyl-phosphate-polyphosphate phosphotransferase activity
2051,Q22321400,Molecular Function,diphosphotransferase activity
2052,Q22321402,Molecular Function,holo-citrate lyase synthase activity
2053,Q22321420,Molecular Function,mannose-1-phosphate guanylyltransferase (GDP) activity
2054,Q22321427,Molecular Function,protein guanylyltransferase activity
2055,Q22321438,Molecular Function,adenylyltransferase activity
2056,Q22321466,Molecular Function,mitochondrial single subunit type RNA polymerase activity
2057,Q22321467,Molecular Function,plastid single subunit type RNA polymerase activity
2058,Q22321478,Molecular Function,O-acetylhomoserine aminocarboxypropyltransferase activity
2059,Q22321487,Molecular Function,L-mimosine synthase activity
2060,Q22321506,Molecular Function,rubber cis-polyprenylcistransferase activity
2061,Q22321509,Molecular Function,homogentisate prenyltransferase activity
2062,Q22321518,Molecular Function,Sep-tRNA:Cys-tRNA synthase activity
2063,Q22321523,Molecular Function,chrysanthemyl diphosphate synthase activity
2064,Q22321529,Molecular Function,adenosylmethionine cyclotransferase activity
2065,Q22321550,Molecular Function,serine-glyoxylate transaminase activity
2066,Q22321551,Molecular Function,taurine-2-oxoglutarate transaminase activity
2067,Q22321560,Molecular Function,D-methionine-pyruvate transaminase activity
2068,Q22321576,Molecular Function,pyridoxamine-phosphate transaminase activity
2069,Q22321593,Molecular Function,adenosylmethionine-8-amino-7-oxononanoate transaminase activity
2070,Q22321595,Molecular Function,thyroid-hormone transaminase activity
2071,Q22321598,Molecular Function,taurine-pyruvate aminotransferase activity
2072,Q22321629,Molecular Function,glucuronoxylan glucuronosyltransferase activity
2073,Q22321634,Molecular Function,linamarin synthase activity
2074,Q22321636,Molecular Function,arabinosyltransferase activity
2075,Q22321637,Molecular Function,indolylacetylinositol arabinosyltransferase activity
2076,Q22321643,Molecular Function,benzoic acid glucosyltransferase activity
2077,Q22321656,Molecular Function,sinapate 1-glucosyltransferase activity
2078,Q22321662,Molecular Function,vomilenine glucosyltransferase activity
2079,Q22321669,Molecular Function,lipopolysaccharide glucosyltransferase II activity
2080,Q22321676,Molecular Function,tomatidine UDP-glucosyltransferase activity
2081,Q22321687,Molecular Function,UDP-glucose:4-aminobenzoate acylglucosyltransferase activity
2082,Q22321696,Molecular Function,flavone 7-O-beta-glucosyltransferase activity
2083,Q22321701,Molecular Function,alizarin 2-beta-glucosyltransferase activity
2084,Q22321750,Molecular Function,flavonol-3-O-glycoside xylosyltransferase activity
2085,Q22321753,Molecular Function,N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase activity
2086,Q22321862,Molecular Function,UDP-sulfoquinovose:DAG sulfoquinovosyltransferase activity
2087,Q22321977,Molecular Function,dioxotetrahydropyrimidine phosphoribosyltransferase activity
2088,Q22321990,Molecular Function,NAD(P)-cysteine ADP-ribosyltransferase activity
2089,Q22322055,Molecular Function,hydroxyproline O-arabinosyltransferase activity
2090,Q22322111,Molecular Function,6G-fructosyltransferase activity
2091,Q22322266,Molecular Function,chitobiose phosphorylase activity
2092,Q22322315,Molecular Function,beta-mannosylphosphodecaprenol-mannooligosaccharide 6-mannosyltransferase activity
2093,Q22322425,Molecular Function,glucomannan 4-beta-mannosyltransferase activity
2094,Q22322525,Molecular Function,cellulose synthase (GDP-forming) activity
2095,Q22322575,Molecular Function,selenol Se-methyltransferase activity
2096,Q22322633,Molecular Function,tRNA (guanosine-2'-O-)-methyltransferase activity
2097,Q22322640,Molecular Function,tRNA (guanine(9)-N(1))-methyltransferase activity
2098,Q22322692,Molecular Function,mRNA methyltransferase activity
2099,Q22322769,Molecular Function,rRNA (cytosine) methyltransferase activity
2100,Q22322823,Molecular Function,rRNA (guanine-N1-)-methyltransferase activity
2101,Q22322941,Molecular Function,S-adenosyl-L-methionine:benzoic acid carboxyl methyl transferase activity
2102,Q22323089,Molecular Function,methylamine-glutamate N-methyltransferase activity
2103,Q22323099,Molecular Function,protein-L-histidine N-tele-methyltransferase activity
2104,Q22323112,Molecular Function,arginine N-methyltransferase activity
2105,Q22323269,Molecular Function,deoxycytidylate C-methyltransferase activity
2106,Q22323357,Molecular Function,tryptophan 2-C-methyltransferase activity
2107,Q22323432,Molecular Function,iodophenol O-methyltransferase activity
2108,Q22323442,Molecular Function,tyramine N-methyltransferase activity
2109,Q22323450,Molecular Function,6-O-methylnorlaudanosoline 5'-O-methyltransferase activity
2110,Q22323462,Molecular Function,trans-aconitate 3-methyltransferase activity
2111,Q22323471,Molecular Function,cyclopropane-fatty-acyl-phospholipid synthase activity
2112,Q22323480,Molecular Function,trimethylamine methyltransferase activity
2113,Q22323481,Molecular Function,methylamine-specific methylcobalamin:coenzyme M methyltransferase activity
2114,Q22323483,Molecular Function,hydroxyneurosporene-O-methyltransferase activity
2115,Q22323492,Molecular Function,[methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase activity
2116,Q22323495,Molecular Function,1-hydroxypyrene methyltransferase activity
2117,Q22323510,Molecular Function,2-hydroxy-3-oxoadipate synthase activity
2118,Q22323511,Molecular Function,acetoin-ribose-5-phosphate transaldolase activity
2119,Q22323524,Molecular Function,glutathione gamma-glutamylcysteinyltransferase activity
2120,Q22323526,Molecular Function,eoxin D4 synthase activity
2121,Q22323528,Molecular Function,piperidine N-piperoyltransferase activity
2122,Q22323537,Molecular Function,lovastatin nonaketide synthase activity
2123,Q22323547,Molecular Function,tetrahydroxybenzophenone synthase activity
2124,Q22323554,Molecular Function,O-hydroxycinnamoyltransferase activity
2125,Q22323555,Molecular Function,shikimate O-hydroxycinnamoyltransferase activity
2126,Q22323559,Molecular Function,galactarate O-hydroxycinnamoyltransferase activity
2127,Q22323589,Molecular Function,acylglycerol O-acyltransferase activity
2128,Q22323592,Molecular Function,N6-hydroxylysine O-acetyltransferase activity
2129,Q22323596,Molecular Function,10-deacetylbaccatin III 10-O-acetyltransferase activity
2130,Q22323607,Molecular Function,carnitine O-acyltransferase activity
2131,Q22323608,Molecular Function,alcohol O-acyltransferase activity
2132,Q22323614,Molecular Function,O-octanoyltransferase activity
2133,Q22323634,Molecular Function,sinapoylglucose-sinapoylglucose O-sinapoyltransferase activity
2134,Q22323635,Molecular Function,sinapoylglucose-choline O-sinapoyltransferase activity
2135,Q22323644,Molecular Function,anthocyanin 6''-O-malonyltransferase activity
2136,Q22323648,Molecular Function,butyryl-CoA 2-C-propionyltransferase activity
2137,Q22323658,Molecular Function,protein-cysteine S-acyltransferase activity
2138,Q22323670,Molecular Function,leucine N-acetyltransferase activity
2139,Q22323673,Molecular Function,tetrahydrodipicolinate N-acetyltransferase activity
2140,Q22323694,Molecular Function,histone acetyltransferase activity (H2A-K9 specific)
2141,Q22323720,Molecular Function,N-palmitoyltransferase activity
2142,Q22323737,Molecular Function,spermidine:feruloyl CoA N-acyltransferase activity
2143,Q22323743,Molecular Function,formylmethanofuran-tetrahydromethanopterin N-formyltransferase activity
2144,Q22323748,Molecular Function,naringenin-chalcone synthase activity
2145,Q22323755,Molecular Function,palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity
2146,Q22323761,Molecular Function,sulfoacetaldehyde acetyltransferase activity
2147,Q22323768,Molecular Function,(R)-citramalate synthase activity
2148,Q22323775,Molecular Function,Pup transferase activity
2149,Q22323801,Molecular Function,delta-(L-alpha-aminoadipyl)-L-cysteinyl-D-valine synthetase activity
2150,Q22323817,Molecular Function,selenomethionine-tRNA ligase activity
2151,Q22323818,Molecular Function,pyrrolysyl-tRNA synthetase activity
2152,Q22323847,Molecular Function,carnitine-CoA ligase activity
2153,Q22323848,Molecular Function,crotonobetaine-CoA ligase activity
2154,Q22323888,Molecular Function,biotin-CoA ligase activity
2155,Q22323890,Molecular Function,2-furoate-CoA ligase activity
2156,Q22323899,Molecular Function,imidazoleacetate-phosphoribosyldiphosphate ligase activity
2157,Q22323909,Molecular Function,4-methyleneglutamate-ammonia ligase activity
2158,Q22323932,Molecular Function,protein-glutamic acid ligase activity
2159,Q22323948,Molecular Function,indoleacetate-lysine synthetase activity
2160,Q22323949,Molecular Function,cyclo-ligase activity
2161,Q22323977,Molecular Function,ent-copalyl diphosphate synthase activity
2162,Q22323983,Molecular Function,2-hydroxychromene-2-carboxylate isomerase activity
2163,Q22323988,Molecular Function,galactose-6-phosphate isomerase activity
2164,Q22323989,Molecular Function,ribose isomerase activity
2165,Q22323994,Molecular Function,arabinose isomerase activity
2166,Q22324020,Molecular Function,first spliceosomal transesterification activity
2167,Q22324046,Molecular Function,2-acetolactate mutase activity
2168,Q22324060,Molecular Function,camelliol C synthase activity
2169,Q22324062,Molecular Function,squalene-hopene cyclase activity
2170,Q22324082,Molecular Function,maleylpyruvate isomerase activity
2171,Q22324089,Molecular Function,furylfuramide isomerase activity
2172,Q22324091,Molecular Function,cis-4-[2-(3-hydroxy)-thionaphthenyl]-2-oxo-3-butenoate isomerase activity
2173,Q22324111,Molecular Function,aspartate racemase activity
2174,Q22324112,Molecular Function,methionine racemase activity
2175,Q22324119,Molecular Function,3-hydroxybutyryl-CoA epimerase activity
2176,Q22324122,Molecular Function,2-hydroxy-2H-benzo[h]chromene-2-carboxylate isomerase activity
2177,Q22324128,Molecular Function,CDP-abequose epimerase activity
2178,Q22324176,Molecular Function,benzylsuccinate synthase activity
2179,Q22324182,Molecular Function,pantothenoylcysteine decarboxylase activity
2180,Q22324187,Molecular Function,tartrate decarboxylase activity
2181,Q22324197,Molecular Function,eoxin C4 synthase activity
2182,Q22324199,Molecular Function,selenomethionine gamma-lyase activity
2183,Q22324205,Molecular Function,acetoacetate decarboxylase activity
2184,Q22324207,Molecular Function,dihydrocamalexic acid decarboxylase activity
2185,Q22324217,Molecular Function,5-guanidino-2-oxopentanoate decarboxylase activity
2186,Q22324223,Molecular Function,hydroxypyruvate decarboxylase activity
2187,Q22324224,Molecular Function,ribulose-bisphosphate carboxylase activity
2188,Q22324225,Molecular Function,indolepyruvate decarboxylase activity
2189,Q22324227,Molecular Function,arylmalonate decarboxylase activity
2190,Q22324234,Molecular Function,diaminobutyrate decarboxylase activity
2191,Q22324236,Molecular Function,4-oxalocrotonate decarboxylase activity
2192,Q22324245,Molecular Function,aspartate 4-decarboxylase activity
2193,Q22324248,Molecular Function,2-hydroxyisophthalate decarboxylase activity
2194,Q22324252,Molecular Function,6-methylsalicylate decarboxylase activity
2195,Q22324253,Molecular Function,carnitine decarboxylase activity
2196,Q22324254,Molecular Function,pyruvate decarboxylase activity
2197,Q22324286,Molecular Function,dimethylaniline-N-oxide aldolase activity
2198,Q22324301,Molecular Function,fructose 6-phosphate aldolase activity
2199,Q22324303,Molecular Function,tagatose-bisphosphate aldolase activity
2200,Q22324305,Molecular Function,2-hydroxy-3-carboxy-benzalpyruvate hydratase-aldolase activity
2201,Q22324337,Molecular Function,carbamoyl-serine ammonia-lyase activity
2202,Q22324343,Molecular Function,amidine-lyase activity
2203,Q22324347,Molecular Function,deacetylisoipecoside synthase activity
2204,Q22324366,Molecular Function,poly(alpha-L-guluronate) lyase activity
2205,Q22324370,Molecular Function,pectate disaccharide-lyase activity
2206,Q22324372,Molecular Function,chondroitin-sulfate-ABC exolyase activity
2207,Q22324379,Molecular Function,anhydrosialidase activity
2208,Q22324397,Molecular Function,germacradienol synthase activity
2209,Q22324412,Molecular Function,(R)-limonene synthase activity
2210,Q22324428,Molecular Function,phosphothreonine lyase activity
2211,Q22324429,Molecular Function,(E)-beta-ocimene synthase activity
2212,Q22324459,Molecular Function,(R)-2-methylmalate dehydratase activity
2213,Q22324464,Molecular Function,arogenate dehydratase activity
2214,Q22324471,Molecular Function,hydroperoxide dehydratase activity
2215,Q22324474,Molecular Function,(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity
2216,Q22324481,Molecular Function,galactonate dehydratase activity
2217,Q22324498,Molecular Function,2-hydroxyisobutyrate dehydratase activity
2218,Q22324499,Molecular Function,3-methyl-5-hydroxy-6-(3-carboxy-3-oxopropenyl)-1H-2-pyridon hydratase-aldolase activity
2219,Q22324514,Molecular Function,4-methyloct-2-enoyl-CoA hydratase activity
2220,Q22324521,Molecular Function,L-erythro-3-methylmalyl-CoA dehydratase activity
2221,Q22324523,Molecular Function,mesaconyl-CoA hydratase activity
2222,Q22324531,Molecular Function,cyclohex-1-ene-1-carboxyl-CoA hydratase activity
2223,Q22324535,Molecular Function,solanapyrone synthase activity
2224,Q22324538,Molecular Function,tocopherol cyclase activity
2225,Q22324540,Molecular Function,phenylacetaldehyde synthase activity
2226,Q22324541,Molecular Function,UDP-L-rhamnose synthase activity
2227,Q22324548,Molecular Function,methylselenol demethylase activity
2228,Q22324556,Molecular Function,light transducer activity
2229,Q22324599,Molecular Function,ferric enterobactin:proton symporter activity
2230,Q22324619,Molecular Function,amiloride transmembrane transporter activity
2231,Q22324668,Molecular Function,pyridoxal transmembrane transporter activity
2232,Q22324669,Molecular Function,pyridoxine transmembrane transporter activity
2233,Q22324670,Molecular Function,pyridoxamine transmembrane transporter activity
2234,Q22324671,Molecular Function,purine ribonucleotide transmembrane transporter activity
2235,Q22324674,Molecular Function,guanine nucleotide transmembrane transporter activity
2236,Q22324693,Molecular Function,sialate:cation symporter activity
2237,Q22324695,Molecular Function,aldonate transmembrane transporter activity
2238,Q22324700,Molecular Function,macromolecule transmembrane transporter activity
2239,Q22324705,Molecular Function,alpha-glucoside transmembrane transporter activity
2240,Q22324712,Molecular Function,(+)-abscisic acid D-glucopyranosyl ester transmembrane transporter activity
2241,Q22324723,Molecular Function,glycolipid floppase activity
2242,Q22324733,Molecular Function,sucrose:cation symporter activity
2243,Q22324746,Molecular Function,glycerate transmembrane transporter activity
2244,Q22324748,Molecular Function,hexuronate transmembrane transporter activity
2245,Q22324776,Molecular Function,glucosylglycerol transmembrane transporter activity
2246,Q22324778,Molecular Function,aminophospholipid flippase activity
2247,Q22324786,Molecular Function,phenyl propionate uniporter activity
2248,Q22324792,Molecular Function,tripeptide transmembrane transporter activity
2249,Q22324794,Molecular Function,dipeptide transmembrane transporter activity
2250,Q22324807,Molecular Function,adhesin autotransporter activity
2251,Q22324825,Molecular Function,alanine transmembrane transporter activity
2252,Q22324835,Molecular Function,bilirubin secondary active transmembrane transporter activity
2253,Q22324844,Molecular Function,succinate:proton symporter activity
2254,Q22324855,Molecular Function,citrate:proton symporter activity
2255,Q22324891,Molecular Function,4-(trimethylammonio)butanoate transmembrane transporter activity
2256,Q22324892,Molecular Function,(R)-carnitine:4-(trimethylammonio)butanoate antiporter activity
2257,Q22324916,Molecular Function,cytosine:proton symporter activity
2258,Q22324958,Molecular Function,low-affinity secondary active ammonium transmembrane transporter activity
2259,Q22324978,Molecular Function,copper chelate transmembrane transporter activity
2260,Q22324985,Molecular Function,nitrate efflux transmembrane transporter activity
2261,Q22325008,Molecular Function,triose-phosphate:phosphate antiporter activity
2262,Q22325017,Molecular Function,pinholin activity
2263,Q22325045,Molecular Function,channel-forming ionophore activity
2264,Q22325161,Molecular Function,RNA-binding transcription regulator activity
2265,Q24457649,Molecular Function,structural constituent of postsynaptic specialization
2266,Q24476942,Molecular Function,calcium:cation antiporter activity involved in regulation of postsynaptic cytosolic calcium ion concentration
2267,Q24505058,Molecular Function,4-coumaroyl 2'-hydroxylase activity
2268,Q24505168,Molecular Function,linolenate 9R-lipoxygenase activity
2269,Q24505278,Molecular Function,Delta8-sphingolipid desaturase activity
2270,Q24505337,Molecular Function,11alpha-30-dihydroxy beta-amyrin dehydrogenase activity
2271,Q24505515,Molecular Function,pyocyanin hydroxylase activity
2272,Q24505536,Molecular Function,lupeol 28-monooxygenase activity
2273,Q24505606,Molecular Function,17-hydroxyprogesterone 21-hydroxylase activity
2274,Q24506207,Molecular Function,decanoyl-[acp] 2-dehydrogenase activity
2275,Q24507549,Molecular Function,scopolin beta-glucosidase activity
2276,Q24507810,Molecular Function,protein histidine phosphatase activity
2277,Q24508337,Molecular Function,ATPase-coupled L-glutamate tranmembrane transporter activity
2278,Q24509642,Molecular Function,isopentenyl phosphate kinase activity
2279,Q24510234,Molecular Function,UDP-glucose: 6-methylthiohexylhydroximate S-glucosyltransferase activity
2280,Q24510240,Molecular Function,castasterone 23-O-glucosyltransferase activity
2281,Q24510336,Molecular Function,cyanidin 3-O-[2''-O-(xylosyl)-6''-O-(p-coumaroyl) glucoside] 5-O-glucosyltransferase activity
2282,Q24510637,Molecular Function,gibberellin A4 carboxyl methyltransferase activity
2283,Q24511171,Molecular Function,2-(7'-methylthio)heptylmalate synthase activity
2284,Q24511378,Molecular Function,(-)-jasmonoyl-isoleucine synthetase activity
2285,Q24511807,Molecular Function,4-hydroxy-L-threonine aldolase activity
2286,Q24576249,Molecular Function,cytosylglucuronate decarboxylase activity
2287,Q26472231,Molecular Function,protein deglycase activity
2288,Q26475814,Molecular Function,estrogen 16-alpha-hydroxylase activity
2289,Q26475951,Molecular Function,naringenin 2-hydroxylase activity
2290,Q26478627,Molecular Function,6C-naringenin dibenzoylmethane tautomer glucosyltransferase activity
2291,Q27123938,Molecular Function,1-ethyladenine demethylase activity
2292,Q27124024,Molecular Function,syn-pimaradiene 6beta-hydroxylase activity
2293,Q27124099,Molecular Function,3-ketodihydrosphinganine (C18) reductase activity
2294,Q27124101,Molecular Function,3-oxo-cerotoyl-CoA reductase activity
2295,Q27124156,Molecular Function,tRNA-dihydrouridine16 synthase activity
2296,Q27124159,Molecular Function,tRNA-dihydrouridine47 synthase activity
2297,Q27124178,Molecular Function,8-hydroxy-5-deazaflavin:NADPH oxidoreductase activity
2298,Q27124459,Molecular Function,formylaminopyrimidine deformylase activity
2299,Q27124752,Molecular Function,protein-fructosamine 3-kinase activity
2300,Q27124876,Molecular Function,8C-naringenin dibenzoylmethane tautomer glucosyltransferase activity
2301,Q27124878,Molecular Function,brassicasterol glucosyltransferase activity
2302,Q27124987,Molecular Function,quercetin 7-O-methyltransferase activity
2303,Q27125035,Molecular Function,demethoxycurcumin synthase activity
2304,Q27125359,Molecular Function,alpha-thujene synthase activity
2305,Q27125365,Molecular Function,5-epi-aristolochene synthase activity
2306,Q27125380,Molecular Function,gamma-curcumene synthase activity
2307,Q27125386,Molecular Function,monocyclic sesterterpenediol synthase activity
2308,Q27862889,Molecular Function,ganglioside GT1b binding
2309,Q27862905,Molecular Function,sinapaldehyde:NAD(P)+ oxidoreductase activity
2310,Q27862988,Molecular Function,5-fluorocytosine deaminase activity
2311,Q27863021,Molecular Function,UDP-glucose:trans-zeatin 7-N-glucosyltransferase activity
2312,Q27863027,Molecular Function,pelargonidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose dependent) activity
2313,Q27863076,Molecular Function,2-hydroxyeriodictyol 6C-glucoside dehydratase activity
2314,Q27918427,Molecular Function,ligand-gated cation channel activity
2315,Q27918428,Molecular Function,ligand-gated anion channel activity
2316,Q28054404,Molecular Function,CCR4-NOT complex binding
2317,Q28089753,Molecular Function,telomeric D-loop binding
2318,Q28598579,Molecular Function,bixin aldehyde dehydrogenase activity
2319,Q28598606,Molecular Function,1-18:2-2-16:0-phosphatidylglycerol desaturase activity
2320,Q28598615,Molecular Function,1-18:3-2-18:1-phosphatidylcholine desaturase activity
2321,Q28598620,Molecular Function,1-18:1-2-16:0-monogalactosyldiacylglycerol acyl-lipid omega-6 desaturase activity
2322,Q28598621,Molecular Function,1-18:1-2-16:2-monogalactosyldiacylglycerol desaturase activity
2323,Q28598639,Molecular Function,palmitoleic acid delta 12 desaturase activity
2324,Q28598646,Molecular Function,3-oxo-cis-Delta9-hexadecenoyl-[acp] reductase activity
2325,Q28598650,Molecular Function,4-hydroxy-5-methyl-2-propyl-3(2H)-furanone oxidoreductase activity
2326,Q28598651,Molecular Function,furaneol oxidoreductase activity
2327,Q28598683,Molecular Function,molybdenum cofactor sulfurtransferase activity
2328,Q28598695,Molecular Function,neryl-diphosphate:isopentenyl-diphosphate cistransferase activity
2329,Q28598728,Molecular Function,pelargonidin 3-O-glucoside 2''-O-glucosyltransferase activity
2330,Q28598732,Molecular Function,UDP-L-rhamnose:quercetin 3-O-rhamnosyltransferase activity
2331,Q28598734,Molecular Function,kaempferol-3-glucoside-glucosyltransferase activity
2332,Q28598736,Molecular Function,S-adenosylmethionine:2-demethylmenaquinol methyltransferase activity
2333,Q28598742,Molecular Function,5-n-alk(en)ylresorcinol O-methyltransferase activity
2334,Q28598751,Molecular Function,acrylate:acyl-coA CoA transferase activity
2335,Q28598763,Molecular Function,caffeoyl-CoA:3-O-glucosyl-5-O-(caffeoylglucoside-3'-O-glucoside) 3'-O-hydroxycinnamoyltransferase activity
2336,Q28598790,Molecular Function,(+)-beta-barbatene synthase activity
2337,Q28598795,Molecular Function,beta-acoradiene synthase activity
2338,Q28598824,Molecular Function,high-affinity ferrous iron transmembrane transporter activity
2339,Q29573295,Molecular Function,ceramide transfer activity
2340,Q29573335,Molecular Function,GA5 3beta-hydroxylase activity
2341,Q29573377,Molecular Function,cytochrome P450 dependent beta-amyrin 16beta-hydroxylase activity
2342,Q29573447,Molecular Function,4-methylaminobutyrate oxidase (demethylating) activity
2343,Q29573470,Molecular Function,glutathione S-conjugate carboxypeptidase activity
2344,Q29573583,Molecular Function,5'-deoxynucleotidase activity
2345,Q29573586,Molecular Function,ecdysone-phosphate phosphatase activity
2346,Q29573616,Molecular Function,1-16:0-2-18:2-phosphatidylcholine sn-1 acylhydrolase activity
2347,Q29573683,Molecular Function,8-oxoguanine deaminase activity
2348,Q29573761,Molecular Function,quercetin 3-sophoroside 7-O-rhamnosyltransferase activity
2349,Q29573792,Molecular Function,thiocyanate methyltransferase activity
2350,Q29573813,Molecular Function,D-ribose 5-phosphate:D-sedoheptulose 7-phosphate transaldolase activity
2351,Q29573814,Molecular Function,D-ribose 5-phosphate:D-fructose 6-phosphate transaldolase activity
2352,Q29573822,Molecular Function,malonyl-malonyl acyl carrier protein-condensing enzyme activity
2353,Q29573824,Molecular Function,sn-2-glycerol-3-phosphate C16:0-CoA acyl transferase activity
2354,Q29573828,Molecular Function,cyanidin 7-O-(6-O-(4-O-(glucosyl)-oxybenzoyl)-glucoside) acyltransferase (acyl-glucose dependent) activity
2355,Q30104990,Molecular Function,glycosylation-dependent protein binding
2356,Q30105515,Molecular Function,anthocyanidin 3-O-glucoside 2''-O-glucosyltransferase activity
2357,Q30105546,Molecular Function,S-adenosyl-L-methionine:N-methyl-beta-alanine N-methyltransferase activity
2358,Q31397084,Molecular Function,beta-carotene oxygenase activity
2359,Q31397277,Molecular Function,2-propylphenol monooxygenase activity
2360,Q31397279,Molecular Function,2-isopropylphenol monooxygenase activity
2361,Q31397619,Molecular Function,D-galacturonate reductase activity
2362,Q31398525,Molecular Function,3-oxoacyl-CoA hydrolase activity
2363,Q31399714,Molecular Function,cholesterol alpha-glucosyltransferase activity
2364,Q31399740,Molecular Function,beta-maltose 4-alpha-glucanotransferase activity
2365,Q31399789,Molecular Function,inositol phosphorylceramide mannosyltransferase activity
2366,Q31399842,Molecular Function,beta-solanine rhamnosyltransferase activity
2367,Q31399859,Molecular Function,gypsogenin-UDP-glucosyltransferase activity
2368,Q31400293,Molecular Function,ornithine N-delta-acetyltransferase activity
2369,Q31400295,Molecular Function,gamma-linolenate elongase activity
2370,Q31400299,Molecular Function,fatty-acyl-[acp] elongase/decarboxylase activity
2371,Q31400304,Molecular Function,palmitoyl-[acp] elongase/decarboxylase activity
2372,Q31400348,Molecular Function,3'-N-debenzoyl-2'-deoxytaxol N-benzoyltransferase activity
2373,Q31400697,Molecular Function,lachrymatory factor synthase activity
2374,Q31401006,Molecular Function,germacrene C synthase activity
2375,Q34345118,Molecular Function,5-hydroxymethylcytosine dioxygenase activity
2376,Q34345910,Molecular Function,1-18:2-2-18:1-phosphatidylcholine desaturase activity (SN2-18:2 forming)
2377,Q34345913,Molecular Function,1-18:2-2-18:2-sn-glycerol-3-phosphocholine desaturase activity (SN2-18:3 forming)
2378,Q34350538,Molecular Function,galactosylononitol-raffinose galactosyltransferase activity
2379,Q38259357,Molecular Function,phosphatidate kinase activity
2380,Q38259679,Molecular Function,gibberellin A34 carboxyl methyltransferase activity
2381,Q38259791,Molecular Function,acetyl-coenzyme A:acetyl alcohol acetyltransferase activity
2382,Q38259881,Molecular Function,SUMO-ubiquitin ligase activity
2383,Q41513178,Molecular Function,docosanoate omega-hydroxylase activity
2384,Q42896086,Molecular Function,11-cis-retinol dehydrogenase activity
2385,Q42896210,Molecular Function,DNA-3'-diphospho-5'-guanosine diphosphatase
2386,Q42896874,Molecular Function,G protein-coupled folate receptor activity
2387,Q42897019,Molecular Function,high-affinity potassium ion transmembrane transporter activity
2388,Q47009324,Molecular Function,structural constituent of postsynaptic intermediate filament cytoskeleton
2389,Q47009630,Molecular Function,5-diphosphoinositol pentakisphosphate 3-kinase activity
2390,Q47009748,Molecular Function,nucleocytoplasmic carrier activity
2391,Q47535937,Molecular Function,pterin-4alpha-carbinolamine dehydratase activity
2392,Q50351911,Molecular Function,ATP-dependent protein-nucleic acid complex displacement activity
2393,Q50352007,Molecular Function,geraniol kinase activity (ATP-dependent) activity
2394,Q50352174,Molecular Function,omega-hydroxy fatty acyl-CoA synthetase activity
2395,Q50352193,Molecular Function,tRNA-specific 2-thiouridylase activity
2396,Q50352251,Molecular Function,beta-pinacene synthase activity
2397,Q51224464,Molecular Function,Ala-tRNA(Thr) hydrolase activity
2398,Q51227622,Molecular Function,oxidised low-density lipoprotein particle receptor activity
2399,Q52408101,Molecular Function,G protein-coupled neurotransmitter receptor activity involved in regulation of presynaptic membrane potential
2400,Q53007104,Molecular Function,UDP-N-acetyl-alpha-D-quinovosamine dehydrogenase activity
2401,Q53007106,Molecular Function,UDP-N-acetyl-alpha-D-fucosamine dehydrogenase activity
2402,Q53007575,Molecular Function,sphingolipid very long chain fatty acid alpha-hydroxylase activity
2403,Q53008000,Molecular Function,versiconal reductase activity
2404,Q53008089,Molecular Function,beta-keto ester reductase activity
2405,Q53008182,Molecular Function,glucose-6-phosphate 3-dehydrogenase activity
2406,Q54809672,Molecular Function,RNA polymerase II general transcription initiation factor activity
2407,Q54810614,Molecular Function,calcium-dependent carbohydrate binding
2408,Q54810644,Molecular Function,RNA topoisomerase activity
2409,Q56590475,Molecular Function,TAP complex binding
2410,Q56592195,Molecular Function,IkappaB kinase complex binding
2411,Q56592201,Molecular Function,rRNA (adenine-N1-)-methyltransferase activity
